Date,Open,High,Low,Close,Adj Close,Volume
2016-03-30,214345.0,215130.0,213588.0,214035.0,214035.0,300
2016-03-31,214125.0,214623.0,212400.0,213450.0,213450.0,200
2016-04-01,211850.0,215950.0,209641.0,215740.0,215740.0,300
2016-04-04,215560.0,215600.0,214360.0,215060.0,215060.0,200
2016-04-05,213501.0,213884.0,211900.0,212340.0,212340.0,200
2016-04-06,212299.0,212990.0,211000.0,212990.0,212990.0,200
2016-04-07,211302.0,211911.0,210670.0,211401.0,211401.0,200
2016-04-08,212300.0,213144.0,211250.0,211705.0,211705.0,100
2016-04-11,212340.0,213180.0,211660.0,211660.0,211660.0,100
2016-04-12,212250.0,213720.0,211652.0,213700.0,213700.0,200
2016-04-13,214480.0,216178.0,214294.0,216130.0,216130.0,300
2016-04-14,216250.0,216250.0,215310.0,215600.0,215600.0,200
2016-04-15,216080.0,216080.0,214470.0,215110.0,215110.0,200
2016-04-18,214350.0,216650.0,214350.0,216650.0,216650.0,200
2016-04-19,216945.0,219499.0,216840.0,219000.0,219000.0,300
2016-04-20,218400.0,219600.0,218060.0,218928.0,218928.0,200
2016-04-21,219120.0,219495.0,217045.0,217460.0,217460.0,300
2016-04-22,217400.0,219500.0,217400.0,219038.0,219038.0,200
2016-04-25,218700.0,219393.0,218330.0,219278.0,219278.0,100
2016-04-26,219600.0,220680.0,219540.0,220340.0,220340.0,400
2016-04-27,220330.0,221985.0,219980.0,221430.0,221430.0,200
2016-04-28,219870.0,221030.0,218661.0,219120.0,219120.0,200
2016-04-29,218679.0,219750.0,216860.0,219000.0,219000.0,200
2016-05-02,219180.0,220640.0,218730.0,220253.0,220253.0,200
2016-05-03,219800.0,219800.0,216300.0,217354.0,217354.0,300
2016-05-04,215755.0,216550.0,215103.0,216515.0,216515.0,200
2016-05-05,216515.0,217200.0,215230.0,215880.0,215880.0,200
2016-05-06,215390.0,217245.0,215135.0,217000.0,217000.0,200
2016-05-09,216580.0,216580.0,212950.0,214430.0,214430.0,200
2016-05-10,214700.0,217280.0,214700.0,216975.0,216975.0,300
2016-05-11,217100.0,217205.0,214211.0,214468.0,214468.0,200
2016-05-12,214900.0,215570.0,213435.0,214860.0,214860.0,200
2016-05-13,214550.0,215200.0,211750.0,212140.0,212140.0,300
2016-05-16,211905.0,213150.0,211905.0,212530.0,212530.0,300
2016-05-17,212780.0,212780.0,209865.0,210695.0,210695.0,300
2016-05-18,210155.0,212700.0,209940.0,212200.0,212200.0,200
2016-05-19,211250.0,212070.0,209600.0,211180.0,211180.0,300
2016-05-20,211810.0,213680.0,211810.0,212833.0,212833.0,300
2016-05-23,213050.0,213050.0,211650.0,212210.0,212210.0,200
2016-05-24,213080.0,216090.0,213000.0,215650.0,215650.0,300
2016-05-25,215650.0,217300.0,215565.0,216185.0,216185.0,300
2016-05-26,215750.0,215970.0,214360.0,214600.0,214600.0,200
2016-05-27,215380.0,215380.0,214290.0,214303.0,214303.0,200
2016-05-31,215900.0,216070.0,211695.0,211695.0,211695.0,200
2016-06-01,211100.0,213090.0,210703.0,212360.0,212360.0,200
2016-06-02,212148.0,213060.0,211570.0,212355.0,212355.0,200
2016-06-03,211700.0,212240.0,210210.0,211615.0,211615.0,200
2016-06-06,212205.0,213710.0,212205.0,212880.0,212880.0,300
2016-06-07,213200.0,213662.0,212180.0,212210.0,212210.0,200
2016-06-08,212620.0,214000.0,212620.0,213500.0,213500.0,100
2016-06-09,213287.0,213650.0,211810.0,213210.0,213210.0,100
2016-06-10,211800.0,213460.0,211800.0,212622.0,212622.0,100
2016-06-13,212300.0,213925.0,211450.0,211450.0,211450.0,200
2016-06-14,211240.0,212250.0,210880.0,212070.0,212070.0,500
2016-06-15,212405.0,213210.0,210050.0,210050.0,210050.0,300
2016-06-16,210100.0,213000.0,208610.0,213000.0,213000.0,300
2016-06-17,212350.0,212350.0,210651.0,211200.0,211200.0,300
2016-06-20,213200.0,214396.0,212500.0,212630.0,212630.0,200
2016-06-21,213140.0,215420.0,212830.0,215420.0,215420.0,300
2016-06-22,215420.0,216940.0,215420.0,216266.0,216266.0,200
2016-06-23,217021.0,218850.0,216983.0,218850.0,218850.0,400
2016-06-24,210505.0,212730.0,209500.0,209852.0,209852.0,900
2016-06-27,208860.0,208860.0,205074.0,208000.0,208000.0,400
2016-06-28,209505.0,210500.0,207650.0,210400.0,210400.0,300
2016-06-29,212100.0,213080.0,210000.0,212645.0,212645.0,400
2016-06-30,213400.0,217030.0,213220.0,216975.0,216975.0,600
2016-07-01,216421.0,217210.0,215600.0,216298.0,216298.0,200
2016-07-05,214710.0,215270.0,212650.0,212960.0,212960.0,200
2016-07-06,212010.0,213950.0,211500.0,213620.0,213620.0,200
2016-07-07,214036.0,214450.0,211900.0,212501.0,212501.0,300
2016-07-08,214590.0,215550.0,214035.0,214720.0,214720.0,200
2016-07-11,216405.0,216405.0,215200.0,215824.0,215824.0,200
2016-07-12,216140.0,217500.0,216070.0,217050.0,217050.0,200
2016-07-13,216975.0,218950.0,216690.0,218950.0,218950.0,300
2016-07-14,219250.0,219940.0,218280.0,218591.0,218591.0,300
2016-07-15,219280.0,219400.0,217660.0,218990.0,218990.0,100
2016-07-18,219000.0,220000.0,219000.0,219900.0,219900.0,400
2016-07-19,219060.0,220360.0,218900.0,220265.0,220265.0,500
2016-07-20,220003.0,220270.0,218590.0,219187.0,219187.0,200
2016-07-21,218900.0,219044.0,216315.0,216315.0,216315.0,300
2016-07-22,216760.0,217158.0,215920.0,216805.0,216805.0,200
2016-07-25,217600.0,217600.0,215430.0,216005.0,216005.0,100
2016-07-26,216640.0,217190.0,215901.0,216400.0,216400.0,100
2016-07-27,216220.0,217100.0,215670.0,216300.0,216300.0,100
2016-07-28,216000.0,217011.0,215250.0,216660.0,216660.0,100
2016-07-29,215800.0,216750.0,215710.0,216000.0,216000.0,100
2016-08-01,216540.0,216790.0,215430.0,215960.0,215960.0,100
2016-08-02,215350.0,215630.0,214520.0,214900.0,214900.0,200
2016-08-03,215735.0,215735.0,214620.0,215300.0,215300.0,200
2016-08-04,215610.0,215620.0,214400.0,214830.0,214830.0,100
2016-08-05,215970.0,218150.0,215800.0,218010.0,218010.0,600
2016-08-08,218000.0,218500.0,216460.0,218300.0,218300.0,400
2016-08-09,218500.0,221140.0,218310.0,220605.0,220605.0,800
2016-08-10,220740.0,221040.0,219260.0,220000.0,220000.0,400
2016-08-11,220495.0,222030.0,220000.0,221890.0,221890.0,600
2016-08-12,220630.0,221750.0,220630.0,221750.0,221750.0,300
2016-08-15,221523.0,221995.0,220750.0,221995.0,221995.0,300
2016-08-16,221605.0,221995.0,220805.0,220805.0,220805.0,500
2016-08-17,220920.0,223960.0,220920.0,223890.0,223890.0,400
2016-08-18,223850.0,224000.0,222855.0,223200.0,223200.0,300
2016-08-19,223000.0,223220.0,221900.0,223040.0,223040.0,300
2016-08-22,222750.0,223050.0,221970.0,222446.0,222446.0,100
2016-08-23,223020.0,223870.0,222851.0,223500.0,223500.0,200
2016-08-24,223000.0,223201.0,222270.0,222824.0,222824.0,100
2016-08-25,222700.0,223060.0,222250.0,222999.0,222999.0,400
2016-08-26,222930.0,223630.0,220890.0,222040.0,222040.0,500
2016-08-29,222800.0,224450.0,222800.0,223400.0,223400.0,400
2016-08-30,224040.0,225330.0,224040.0,224850.0,224850.0,200
2016-08-31,225280.0,226145.0,223040.0,225760.0,225760.0,200
2016-09-01,225680.0,226440.0,223240.0,225350.0,225350.0,200
2016-09-02,225970.0,226490.0,225040.0,226050.0,226050.0,100
2016-09-06,226340.0,226340.0,224000.0,225849.0,225849.0,200
2016-09-07,225510.0,225660.0,224080.0,224230.0,224230.0,200
2016-09-08,224500.0,225100.0,224055.0,224740.0,224740.0,300
2016-09-09,224100.0,224211.0,219870.0,220110.0,220110.0,300
2016-09-12,219640.0,224000.0,219000.0,223520.0,223520.0,300
2016-09-13,221900.0,221900.0,218000.0,219150.0,219150.0,500
2016-09-14,219040.0,220310.0,218080.0,218610.0,218610.0,300
2016-09-15,218700.0,220564.0,218434.0,220339.0,220339.0,200
2016-09-16,218380.0,218530.0,216810.0,218400.0,218400.0,700
2016-09-19,218379.0,219210.0,217360.0,218000.0,218000.0,300
2016-09-20,218860.0,218970.0,217251.0,217870.0,217870.0,200
2016-09-21,218939.0,219680.0,217500.0,219440.0,219440.0,500
2016-09-22,219900.0,220500.0,219250.0,220000.0,220000.0,300
2016-09-23,219440.0,219530.0,217432.0,217750.0,217750.0,200
2016-09-26,217000.0,217350.0,216080.0,216160.0,216160.0,200
2016-09-27,216160.0,218030.0,216120.0,217960.0,217960.0,300
2016-09-28,217700.0,217930.0,216070.0,217695.0,217695.0,300
2016-09-29,217790.0,218200.0,215208.0,215300.0,215300.0,300
2016-09-30,216620.0,218049.0,216220.0,216220.0,216220.0,300
2016-10-03,216000.0,216380.0,214820.0,215700.0,215700.0,300
2016-10-04,215960.0,216210.0,214270.0,214520.0,214520.0,200
2016-10-05,215459.0,216400.0,215010.0,216300.0,216300.0,100
2016-10-06,215970.0,215970.0,214945.0,215860.0,215860.0,200
2016-10-07,215890.0,217370.0,215780.0,216640.0,216640.0,300
2016-10-10,217530.0,218470.0,217500.0,217730.0,217730.0,100
2016-10-11,217599.0,217599.0,215373.0,215920.0,215920.0,200
2016-10-12,216351.0,217800.0,216300.0,217230.0,217230.0,100
2016-10-13,216100.0,216100.0,213030.0,214660.0,214660.0,600
2016-10-14,215620.0,217280.0,215620.0,216370.0,216370.0,200
2016-10-17,216900.0,216900.0,215100.0,216225.0,216225.0,100
2016-10-18,216600.0,217480.0,216200.0,216300.0,216300.0,200
2016-10-19,216700.0,218500.0,216700.0,217350.0,217350.0,200
2016-10-20,217014.0,218000.0,216340.0,216975.0,216975.0,200
2016-10-21,215400.0,215940.0,214259.0,215600.0,215600.0,200
2016-10-24,216440.0,217260.0,215500.0,215500.0,215500.0,200
2016-10-25,215347.0,216190.0,214880.0,215250.0,215250.0,300
2016-10-26,214900.0,216660.0,214710.0,215840.0,215840.0,500
2016-10-27,216400.0,217110.0,215860.0,216820.0,216820.0,400
2016-10-28,217010.0,217810.0,214470.0,216200.0,216200.0,300
2016-10-31,215900.0,217000.0,215700.0,215700.0,215700.0,300
2016-11-01,216798.0,217090.0,214835.0,215370.0,215370.0,700
2016-11-02,214640.0,215700.0,214640.0,214900.0,214900.0,600
2016-11-03,214860.0,216630.0,214860.0,215001.0,215001.0,300
2016-11-04,214960.0,215680.0,213680.0,214545.0,214545.0,500
2016-11-07,216850.0,220720.0,216600.0,220303.0,220303.0,900
2016-11-08,220425.0,222150.0,219650.0,221485.0,221485.0,600
2016-11-09,218930.0,227368.0,218500.0,227135.0,227135.0,1100
2016-11-10,227499.0,234910.0,227499.0,233750.0,233750.0,1400
2016-11-11,233310.0,235870.0,232771.0,234860.0,234860.0,400
2016-11-14,236150.0,237153.0,234930.0,236650.0,236650.0,900
2016-11-15,236300.0,236370.0,234000.0,236000.0,236000.0,700
2016-11-16,235101.0,236320.0,234130.0,235470.0,235470.0,400
2016-11-17,234910.0,237893.0,234470.0,237550.0,237550.0,400
2016-11-18,237240.0,237686.0,236000.0,236391.0,236391.0,500
2016-11-21,236340.0,238050.0,236160.0,237500.0,237500.0,400
2016-11-22,238590.0,238590.0,236740.0,237801.0,237801.0,300
2016-11-23,238250.0,238250.0,236070.0,237070.0,237070.0,300
2016-11-25,237150.0,237635.0,236510.0,237085.0,237085.0,200
2016-11-28,236659.0,237660.0,235370.0,235400.0,235400.0,200
2016-11-29,235795.0,236900.0,235320.0,236391.0,236391.0,200
2016-11-30,237230.0,237999.0,236330.0,237000.0,237000.0,300
2016-12-01,236361.0,240200.0,236340.0,239821.0,239821.0,500
2016-12-02,240000.0,240000.0,238173.0,239070.0,239070.0,300
2016-12-05,240250.0,241040.0,239000.0,240000.0,240000.0,300
2016-12-06,240430.0,242210.0,239950.0,241836.0,241836.0,300
2016-12-07,242600.0,246890.0,242410.0,246380.0,246380.0,800
2016-12-08,247160.0,248820.0,245270.0,246120.0,246120.0,500
2016-12-09,246000.0,247680.0,244600.0,247190.0,247190.0,300
2016-12-12,246670.0,249969.0,246441.0,248889.0,248889.0,900
2016-12-13,249750.0,250420.0,248110.0,249711.0,249711.0,300
2016-12-14,249360.0,250786.0,247020.0,247120.0,247120.0,300
2016-12-15,248061.0,250500.0,247190.0,248271.0,248271.0,300
2016-12-16,248540.0,248900.0,246405.0,246405.0,246405.0,200
2016-12-19,247899.0,248330.0,246700.0,248330.0,248330.0,200
2016-12-20,248300.0,249585.0,248120.0,249041.0,249041.0,300
2016-12-21,249100.0,249929.0,248480.0,248631.0,248631.0,300
2016-12-22,248190.0,249100.0,247420.0,249000.0,249000.0,200
2016-12-23,249000.0,249000.0,247200.0,248000.0,248000.0,200
2016-12-27,248000.0,248625.0,247150.0,247300.0,247300.0,200
2016-12-28,248000.0,248200.0,245330.0,245330.0,245330.0,200
2016-12-29,245870.0,246720.0,244500.0,244500.0,244500.0,100
2016-12-30,244850.0,245580.0,243930.0,244121.0,244121.0,200
2017-01-03,246382.0,246730.0,243800.0,245850.0,245850.0,400
2017-01-04,246600.0,246600.0,244550.0,246600.0,246600.0,300
2017-01-05,245665.0,245665.0,243360.0,244852.0,244852.0,200
2017-01-06,245575.0,245650.0,244190.0,245394.0,245394.0,200
2017-01-09,244990.0,244990.0,243111.0,243111.0,243111.0,200
2017-01-10,243000.0,244010.0,242077.0,242077.0,242077.0,200
2017-01-11,242425.0,243540.0,241711.0,243160.0,243160.0,200
2017-01-12,242920.0,242920.0,240580.0,242850.0,242850.0,200
2017-01-13,242165.0,244690.0,242165.0,242500.0,242500.0,400
2017-01-17,242300.0,242300.0,239000.0,239166.0,239166.0,600
2017-01-18,240698.0,241000.0,239250.0,240700.0,240700.0,400
2017-01-19,241000.0,241500.0,238730.0,239120.0,239120.0,200
2017-01-20,240280.0,240980.0,239460.0,240280.0,240280.0,200
2017-01-23,239500.0,240250.0,237984.0,238100.0,238100.0,200
2017-01-24,238900.0,241560.0,238310.0,240940.0,240940.0,200
2017-01-25,242840.0,246900.0,242161.0,246340.0,246340.0,300
2017-01-26,247500.0,247640.0,246210.0,247640.0,247640.0,200
2017-01-27,247420.0,247500.0,245360.0,247000.0,247000.0,100
2017-01-30,246260.0,247340.0,244880.0,246500.0,246500.0,200
2017-01-31,246800.0,247738.0,244640.0,245980.0,245980.0,200
2017-02-01,247700.0,247775.0,245000.0,245430.0,245430.0,300
2017-02-02,244718.0,244790.0,243410.0,244330.0,244330.0,400
2017-02-03,245830.0,246200.0,244040.0,245646.0,245646.0,300
2017-02-06,245050.0,245750.0,244622.0,244825.0,244825.0,200
2017-02-07,245400.0,245650.0,243957.0,244260.0,244260.0,200
2017-02-08,244600.0,244600.0,243370.0,244151.0,244151.0,300
2017-02-09,244877.0,246700.0,244350.0,246000.0,246000.0,500
2017-02-10,246900.0,246950.0,245490.0,246000.0,246000.0,300
2017-02-13,246800.0,249270.0,246800.0,248340.0,248340.0,400
2017-02-14,248750.0,250440.0,247810.0,250419.0,250419.0,400
2017-02-15,250419.0,250990.0,249240.0,250990.0,250990.0,800
2017-02-16,251000.0,251610.0,249160.0,251500.0,251500.0,500
2017-02-17,250800.0,252860.0,250060.0,252838.0,252838.0,300
2017-02-21,253100.0,254380.0,252760.0,253690.0,253690.0,600
2017-02-22,253600.0,254500.0,252580.0,254151.0,254151.0,400
2017-02-23,254520.0,255200.0,253730.0,254900.0,254900.0,400
2017-02-24,254560.0,255200.0,253810.0,255040.0,255040.0,500
2017-02-27,256231.0,256760.0,255501.0,255795.0,255795.0,400
2017-02-28,256330.0,258270.0,255870.0,257100.0,257100.0,1000
2017-03-01,261815.0,266020.0,261370.0,266013.0,266013.0,1000
2017-03-02,266390.0,266445.0,263261.0,263600.0,263600.0,400
2017-03-03,263780.0,264690.0,262700.0,263160.0,263160.0,300
2017-03-06,263151.0,263760.0,261500.0,262800.0,262800.0,200
2017-03-07,263100.0,263560.0,262500.0,262860.0,262860.0,200
2017-03-08,263900.0,263900.0,262280.0,262350.0,262350.0,300
2017-03-09,263480.0,263620.0,262380.0,262866.0,262866.0,300
2017-03-10,263500.0,263800.0,261660.0,262491.0,262491.0,600
2017-03-13,262880.0,263340.0,262040.0,262990.0,262990.0,300
2017-03-14,262880.0,263100.0,261390.0,261900.0,261900.0,400
2017-03-15,262000.0,262500.0,260606.0,261787.0,261787.0,700
2017-03-16,262910.0,263050.0,260600.0,260919.0,260919.0,300
2017-03-17,260320.0,260475.0,258610.0,258952.0,258952.0,400
2017-03-20,258650.0,259270.0,257598.0,258000.0,258000.0,200
2017-03-21,257900.0,258300.0,253651.0,253651.0,253651.0,400
2017-03-22,253200.0,254900.0,252400.0,253880.0,253880.0,200
2017-03-23,254120.0,257020.0,253900.0,254702.0,254702.0,300
2017-03-24,255440.0,255440.0,252100.0,252301.0,252301.0,300
2017-03-27,250100.0,251270.0,248810.0,250881.0,250881.0,500
2017-03-28,251300.0,253000.0,249660.0,252520.0,252520.0,400
2017-03-29,252420.0,252420.0,249761.0,249761.0,249761.0,300
2017-03-30,249500.0,251831.0,249040.0,251800.0,251800.0,300
2017-03-31,251500.0,251620.0,249850.0,249850.0,249850.0,300
2017-04-03,250121.0,250600.0,248523.0,250600.0,250600.0,200
2017-04-04,250000.0,250696.0,249324.0,250550.0,250550.0,400
2017-04-05,251400.0,252424.0,248900.0,248900.0,248900.0,300
2017-04-06,249099.0,250463.0,248000.0,250290.0,250290.0,100
2017-04-07,248998.0,250397.0,248370.0,249465.0,249465.0,200
2017-04-10,249560.0,250930.0,249360.0,250399.0,250399.0,300
2017-04-11,248947.0,249720.0,247875.0,248601.0,248601.0,300
2017-04-12,248200.0,248400.0,247341.0,247930.0,247930.0,200
2017-04-13,247380.0,248140.0,245000.0,245000.0,245000.0,200
2017-04-17,245860.0,247026.0,244416.0,246700.0,246700.0,200
2017-04-18,246340.0,246400.0,245000.0,245750.0,245750.0,100
2017-04-19,246050.0,246684.0,243600.0,244047.0,244047.0,300
2017-04-20,244701.0,247950.0,244701.0,247200.0,247200.0,200
2017-04-21,247850.0,247850.0,245060.0,245550.0,245550.0,200
2017-04-24,248999.0,249000.0,246880.0,248850.0,248850.0,200
2017-04-25,250125.0,252000.0,250125.0,251231.0,251231.0,400
2017-04-26,251231.0,253390.0,250920.0,251351.0,251351.0,300
2017-04-27,251460.0,251600.0,248475.0,249950.0,249950.0,300
2017-04-28,249500.0,249500.0,246750.0,247780.0,247780.0,300
2017-05-01,248460.0,249420.0,248000.0,248270.0,248270.0,200
2017-05-02,248900.0,249460.0,248000.0,249010.0,249010.0,200
2017-05-03,248900.0,250825.0,248900.0,250000.0,250000.0,200
2017-05-04,251200.0,252000.0,249400.0,249540.0,249540.0,300
2017-05-05,250530.0,250530.0,249100.0,250000.0,250000.0,400
2017-05-08,250000.0,250000.0,246401.0,247160.0,247160.0,300
2017-05-09,247750.0,247940.0,245000.0,246000.0,246000.0,400
2017-05-10,245800.0,245850.0,245100.0,245850.0,245850.0,400
2017-05-11,245770.0,245770.0,243770.0,245240.0,245240.0,200
2017-05-12,244725.0,245590.0,244146.0,245220.0,245220.0,200
2017-05-15,246200.0,246277.0,245371.0,245800.0,245800.0,300
2017-05-16,246450.0,246450.0,245200.0,245701.0,245701.0,100
2017-05-17,244500.0,244680.0,242500.0,243110.0,243110.0,500
2017-05-18,243000.0,244450.0,242180.0,242510.0,242510.0,300
2017-05-19,243355.0,246220.0,242841.0,244910.0,244910.0,300
2017-05-22,247500.0,248270.0,246201.0,247820.0,247820.0,500
2017-05-23,248100.0,248690.0,247390.0,248121.0,248121.0,300
2017-05-24,248501.0,248501.0,246910.0,247479.0,247479.0,400
2017-05-25,248120.0,248620.0,247110.0,247850.0,247850.0,200
2017-05-26,247730.0,248820.0,247690.0,248540.0,248540.0,200
2017-05-30,249010.0,249010.0,247025.0,248101.0,248101.0,300
2017-05-31,248000.0,248467.0,246520.0,248440.0,248440.0,900
2017-06-01,248530.0,250290.0,247610.0,250000.0,250000.0,1100
2017-06-02,249700.0,250600.0,248936.0,249660.0,249660.0,500
2017-06-05,249860.0,250660.0,249660.0,250000.0,250000.0,300
2017-06-06,249200.0,250012.0,248650.0,249300.0,249300.0,300
2017-06-07,249330.0,250105.0,249000.0,249621.0,249621.0,400
2017-06-08,249500.0,251820.0,249500.0,250305.0,250305.0,400
2017-06-09,251660.0,255180.0,251280.0,254965.0,254965.0,500
2017-06-12,254965.0,255900.0,254400.0,255900.0,255900.0,300
2017-06-13,257100.0,257698.0,256495.0,257200.0,257200.0,400
2017-06-14,256500.0,257200.0,254000.0,257150.0,257150.0,300
2017-06-15,255920.0,256300.0,254440.0,255596.0,255596.0,300
2017-06-16,256070.0,256450.0,255130.0,256450.0,256450.0,600
2017-06-19,256960.0,257945.0,256310.0,257320.0,257320.0,300
2017-06-20,256900.0,257290.0,255740.0,255860.0,255860.0,200
2017-06-21,256400.0,256400.0,254290.0,254400.0,254400.0,100
2017-06-22,253480.0,254040.0,252510.0,252620.0,252620.0,200
2017-06-23,253300.0,253300.0,250000.0,251800.0,251800.0,300
2017-06-26,252150.0,252450.0,250580.0,251480.0,251480.0,300
2017-06-27,251520.0,252065.0,250165.0,251310.0,251310.0,300
2017-06-28,251920.0,255230.0,251920.0,254660.0,254660.0,400
2017-06-29,256170.0,256610.0,253030.0,253901.0,253901.0,300
2017-06-30,254240.0,255160.0,253980.0,254700.0,254700.0,300
2017-07-03,254990.0,258970.0,254990.0,257980.0,257980.0,200
2017-07-05,257402.0,258750.0,257178.0,257500.0,257500.0,300
2017-07-06,257640.0,257862.0,255150.0,255550.0,255550.0,300
2017-07-07,255820.0,257000.0,254840.0,256780.0,256780.0,300
2017-07-10,256750.0,257015.0,255050.0,255400.0,255400.0,200
2017-07-11,255200.0,256270.0,252254.0,255500.0,255500.0,700
2017-07-12,255500.0,256132.0,254500.0,256000.0,256000.0,700
2017-07-13,256300.0,256300.0,255180.0,256000.0,256000.0,500
2017-07-14,255149.0,256262.0,254400.0,256020.0,256020.0,400
2017-07-17,255950.0,257665.0,255650.0,256200.0,256200.0,400
2017-07-18,256390.0,256880.0,255860.0,256100.0,256100.0,200
2017-07-19,256600.0,257786.0,256600.0,257500.0,257500.0,200
2017-07-20,257800.0,258300.0,257415.0,257651.0,257651.0,200
2017-07-21,257779.0,257779.0,256540.0,257645.0,257645.0,300
2017-07-24,257644.0,258210.0,257020.0,257689.0,257689.0,200
2017-07-25,258730.0,260060.0,258660.0,259410.0,259410.0,400
2017-07-26,259600.0,260741.0,259300.0,259600.0,259600.0,200
2017-07-27,259390.0,259860.0,258760.0,259709.0,259709.0,200
2017-07-28,259820.0,261560.0,258472.0,261026.0,261026.0,200
2017-07-31,261604.0,263441.0,261370.0,262786.0,262786.0,300
2017-08-01,263929.0,264500.0,262700.0,264321.0,264321.0,100
2017-08-02,264680.0,266950.0,264500.0,266730.0,266730.0,300
2017-08-03,266625.0,268430.0,266201.0,268370.0,268370.0,300
2017-08-04,268600.0,270000.0,268160.0,270000.0,270000.0,300
2017-08-07,266350.0,267610.0,265850.0,266985.0,266985.0,200
2017-08-08,266860.0,267360.0,264566.0,264566.0,264566.0,200
2017-08-09,263390.0,267225.0,263270.0,267030.0,267030.0,300
2017-08-10,265730.0,266711.0,264601.0,264601.0,264601.0,200
2017-08-11,264660.0,265500.0,263000.0,263000.0,263000.0,200
2017-08-14,265000.0,266543.0,265000.0,266370.0,266370.0,200
2017-08-15,267100.0,267380.0,266012.0,266795.0,266795.0,300
2017-08-16,267000.0,268700.0,266590.0,267856.0,267856.0,300
2017-08-17,268100.0,268440.0,266636.0,267075.0,267075.0,600
2017-08-18,266100.0,268761.0,265612.0,267377.0,267377.0,500
2017-08-21,267301.0,268614.0,266600.0,268540.0,268540.0,300
2017-08-22,268252.0,271369.0,268252.0,270960.0,270960.0,300
2017-08-23,269000.0,271199.0,269000.0,270430.0,270430.0,200
2017-08-24,270500.0,270630.0,267590.0,268565.0,268565.0,300
2017-08-25,268820.0,270550.0,268820.0,269761.0,269761.0,200
2017-08-28,270400.0,270400.0,267450.0,268035.0,268035.0,300
2017-08-29,267250.0,268160.0,266045.0,268090.0,268090.0,300
2017-08-30,268450.0,271470.0,268100.0,270420.0,270420.0,300
2017-08-31,271000.0,272857.0,270985.0,271450.0,271450.0,200
2017-09-01,272800.0,272885.0,271040.0,271062.0,271062.0,200
2017-09-05,270350.0,270395.0,264600.0,265744.0,265744.0,500
2017-09-06,266500.0,266859.0,265160.0,265420.0,265420.0,400
2017-09-07,265760.0,265760.0,259040.0,260500.0,260500.0,600
2017-09-08,260500.0,263820.0,260490.0,263600.0,263600.0,200
2017-09-11,267005.0,268880.0,266100.0,266870.0,266870.0,200
2017-09-12,267400.0,268000.0,266798.0,267911.0,267911.0,200
2017-09-13,267100.0,268570.0,266890.0,268450.0,268450.0,200
2017-09-14,268400.0,268620.0,267760.0,268322.0,268322.0,200
2017-09-15,268800.0,270510.0,268680.0,270200.0,270200.0,400
2017-09-18,270980.0,272580.0,270340.0,272480.0,272480.0,300
2017-09-19,271950.0,274850.0,271950.0,274850.0,274850.0,300
2017-09-20,275040.0,275820.0,273730.0,275630.0,275630.0,700
2017-09-21,275475.0,275740.0,274600.0,274600.0,274600.0,300
2017-09-22,274165.0,274200.0,272000.0,273139.0,273139.0,200
2017-09-25,273379.0,273861.0,271250.0,273660.0,273660.0,200
2017-09-26,273700.0,274270.0,272600.0,272800.0,272800.0,200
2017-09-27,274260.0,275745.0,273801.0,274940.0,274940.0,200
2017-09-28,275870.0,275945.0,273825.0,274770.0,274770.0,100
2017-09-29,274900.0,274950.0,273755.0,274740.0,274740.0,200
2017-10-02,274999.0,278010.0,274500.0,278010.0,278010.0,200
2017-10-03,278200.0,279660.0,277000.0,278700.0,278700.0,200
2017-10-04,279200.0,279960.0,278385.0,278670.0,278670.0,100
2017-10-05,279350.0,282000.0,278780.0,280360.0,280360.0,300
2017-10-06,281030.0,281180.0,279280.0,281000.0,281000.0,200
2017-10-09,281460.0,281700.0,280000.0,281089.0,281089.0,100
2017-10-10,281000.0,282270.0,280800.0,281950.0,281950.0,300
2017-10-11,282100.0,282100.0,279760.0,281085.0,281085.0,200
2017-10-12,281410.0,281800.0,278980.0,279383.0,279383.0,200
2017-10-13,280240.0,281930.0,279780.0,280850.0,280850.0,200
2017-10-16,281800.0,282880.0,281410.0,281960.0,281960.0,300
2017-10-17,283000.0,283000.0,279900.0,281050.0,281050.0,200
2017-10-18,281715.0,282130.0,280790.0,281290.0,281290.0,100
2017-10-19,280500.0,280960.0,279700.0,280815.0,280815.0,200
2017-10-20,281780.0,283390.0,281460.0,283353.0,283353.0,200
2017-10-23,283520.0,284575.0,283220.0,284198.0,284198.0,200
2017-10-24,284800.0,285950.0,284335.0,284570.0,284570.0,300
2017-10-25,285350.0,285350.0,281600.0,283035.0,283035.0,300
2017-10-26,284290.0,284640.0,281870.0,282810.0,282810.0,200
2017-10-27,282700.0,282799.0,280660.0,281600.0,281600.0,200
2017-10-30,282150.0,282790.0,281190.0,281940.0,281940.0,200
2017-10-31,282100.0,282100.0,279690.0,280470.0,280470.0,300
2017-11-01,282200.0,282200.0,280000.0,280000.0,280000.0,300
2017-11-02,280000.0,283434.0,278930.0,283434.0,283434.0,200
2017-11-03,282699.0,282699.0,280470.0,280470.0,280470.0,100
2017-11-06,279630.0,281320.0,278000.0,280170.0,280170.0,200
2017-11-07,281600.0,282290.0,278750.0,279361.0,279361.0,200
2017-11-08,279900.0,279900.0,276600.0,276676.0,276676.0,300
2017-11-09,276100.0,276895.0,272795.0,276556.0,276556.0,400
